clean_sku,original_sku,product_name,category,subcategory,price,inventory,inventory_date,record_status
HO-FU-9718,HO-FU-9718,Test Product 4900 [Updated],Home & kitchen,Furniture,400.00,60.0,2024-10-01 11:06:03.355,Complete
EL-CA-9856,EL-CA-9856,Test Product 4908 [Updated],Electronics,Cameras,,0.0,2024-04-12 11:06:03.312,Missing price
EL-AU-4440,EL-AU-4440,Test Product 4986 [Updated],Electronics,Audio,171.90,29.0,2025-02-02 11:06:03.314275,Complete
SP-CL-2821,SP-CL-2821,Test Product 5019,Sports,Clothing,311.07,60.0,2024-05-21 11:06:03.293582,Complete
HO-FU-4218,HO-FU-4218,Test Product 5020 - Latest Model,Home & kitchen,Furniture,207.27,82.0,2024-06-01 11:06:03.315286,Complete
HO-AP-8605,HO-AP-8605,Test Product 5028 (New),Home & kitchen,Appliances,200.82,6.0,2024-09-08 11:06:03.28105,Complete
HO-AP-3867,HO-AP-3867,Test Product 5034 [Updated],Home & kitchen,Appliances,199.46,26.0,2024-07-17 11:06:03.315696,Complete
CL-SH-1040,CL-SH-1040,Test Product 5070 [Updated],Clothing,Shoes,177.55,18.0,2024-05-06 11:06:03.317,Complete
BO-RE-8970,BO-RE-8970,Test Product 5072 (New),Books,Reference,390.55,75.0,2024-05-18 11:06:03.295,Complete
SP-AC-2439,SP-AC-2439,Test Product 5151 (New),Sports,Accessories,422.23,47.0,2024-03-07 11:06:03.319194,Complete
SP-OU-4510,SP-OU-4510,Test Product 5172 [Updated],Sports,Outdoor,48.76,30.0,2024-05-28 11:06:03.319819,Complete
HO-FU-4082,HO-FU-4082,Test Product 5286,Home & kitchen,Furniture,322.34,53.0,2024-10-19 11:06:03.323,Complete
SP-FI-6858,SP-FI-6858,,Sports,Fitness,333.40,0.0,2024-12-19 11:06:03.324,Complete
SP-OU-3806,SP-OU-3806,Test Product 5402 - Latest Model,Sports,Outdoor,350.56,49.0,2024-09-11 11:06:03.327,Complete
CL-KI-3012,CL-KI-3012,Test Product 5479 - Latest Model,Clothing,Kids,439.94,10.0,2025-01-19 11:06:03.328818,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,24.55,29.0,2024-04-09 11:06:03.240131,Complete
EL-AC-4800,EL-AC-4800,Test Product 5540 - Latest Model,Electronics,Accessories,99.89,3.0,2024-02-25 11:06:03.330595,Complete
EL-AC-8921,EL-AC-8921,Test Product 5578 (New),Electronics,Accessories,38.37,47.0,2024-08-06 11:06:03.21084,Complete
TO-AR-7625,TO-AR-7625,Test Product 5612 (New),Toys,Arts & Crafts,391.64,98.0,2024-03-02 11:06:03.332701,Complete
SP-FI-2778,SP-FI-2778,Test Product 5700 - Latest Model,"",Fitness,149.02,38.0,2024-12-27 11:06:03.335298,Complete
TO-ED-9103,TO-ED-9103,Test Product 5735,Toys,Educational,214.17,55.0,2024-06-02 11:06:03.336328,Complete
SP-OU-4228,SP-OU-4228,Test Product 5831,"",Outdoor,301.98,95.0,2024-12-20 11:06:03.339144,Complete
EL-AC-6624,EL-AC-6624,Test Product 5901 [Updated],Electronics,Accessories,457.62,59.0,2024-09-19 11:06:03.194978,Complete
HO-AP-5719,HO-AP-5719,Test Product 5954 - Latest Model,Home & kitchen,Appliances,126.87,75.0,2024-08-26 11:06:03.342713,Complete
BO-FI-1180,BO-FI-1180,Test Product 5956 [Updated],Books,Fiction,393.44,1.0,2024-12-06 11:06:03.342771,Complete
CL-SH-4375,CL-SH-4375,Test Product 5978,"",Shoes,454.29,18.0,2024-07-19 11:06:03.343408,Complete
SP-OU-4943,SP-OU-4943,Test Product 6000 (New),Sports,Outdoor,19.01,74.0,2024-12-11 11:06:03.344042,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036,Books,Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
BO-NO-9459,BO-NO-9459,Test Product 6052,"",Non-Fiction,245.29,62.0,2025-02-04 11:06:03.276828,Complete
HO-ST-4645,HO-ST-4645,Test Product 6054 - Latest Model,Home & kitchen,Storage,483.57,30.0,2024-07-01 11:06:03.346,Complete
BO-FI-7481,BO-FI-7481,Test Product 6061 - Latest Model,Books,Fiction,97.72,17.0,2024-10-10 11:06:03.345821,Complete
BO-CH-9156,BO-CH-9156,Test Product 6083 - Latest Model,Books,Children,95.74,48.0,2024-12-20 11:06:03.258971,Complete
CL-AC-7612,CL-AC-7612,Test Product 6121 [Updated],"",Accessories,320.42,92.0,2024-09-28 11:06:03.347571,Complete
SP-CL-6547,SP-CL-6547,Test Product 6128 (New),Sports,Clothing,241.42,0.0,,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
HO-DE-1682,HO-DE-1682,Test Product 6207 - Latest Model,Home & kitchen,Decor,300.07,0.0,,Complete
TO-GA-5196,TO-GA-5196,Test Product 6281 (New),Toys,Games,139.41,20.0,2024-02-21 11:06:03.352237,Complete
EL-AC-6370,EL-AC-6370,Test Product 6336 [Updated],Electronics,Accessories,243.34,20.0,2024-10-18 11:06:03.442,Complete
CL-AC-4773,CL-AC-4773,Test Product 6346 (New),Clothing,Accessories,35.64,92.0,2024-08-10 11:06:03.354144,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
HO-FU-9718,HO-FU-9718,Test Product 6374 [Updated],Home & kitchen,Furniture,400.00,60.0,2024-10-01 11:06:03.355,Complete
HO-DE-2311,HO-DE-2311,Test Product 6386 - Latest Model,Home & kitchen,Decor,394.17,49.0,2024-11-04 11:06:03.355329,Complete
HO-AP-3867,HO-AP-3867,Test Product 6391 [Updated],Home & kitchen,Appliances,199.46,26.0,2024-07-17 11:06:03.315696,Complete
BO-NO-6561,BO-NO-6561,Test Product 6405 (New),Books,Non-Fiction,462.05,27.0,2024-08-17 11:06:03.355884,Complete
TO-ED-3105,TO-ED-3105,Test Product 6428 [Updated],Toys,Educational,404.29,56.0,2024-03-09 11:06:03.377326,Complete
TO-OU-3172,TO-OU-3172,Test Product 6446,Toys,Outdoor,11.97,0.0,2024-11-14 11:06:03.357079,Complete
Sp-Fi-5644,Sp-Fi-5644,Test Product 6482,Sports,,140.98,98.0,2025-01-29 11:06:03.358123,Missing subcategory
CL-KI-2908,CL-KI-2908,Test Product 6520,Clothing,Kids,488.24,7.0,2024-09-19 11:06:03.359,Complete
TO-BU-9537,TO-BU-9537,Test Product 6601 [Updated],Toys,Building,331.56,82.0,2024-08-14 11:06:03.362,Complete
SP-OU-7496,SP-OU-7496,Test Product 6621,Sports,Outdoor,453.22,34.0,2024-07-12 11:06:03.21,Complete
EL-CA-7968,EL-CA-7968,Test Product 6627 [Updated],Electronics,Cameras,88.58,45.0,2024-10-18 11:06:03.176329,Complete
EL-AU-8469,EL-AU-8469,Test Product 6655,Electronics,Audio,480.11,94.0,2024-08-04 11:06:03.363162,Complete
SP-FI-1021,SP-FI-1021,Test Product 6734 - Latest Model,Sports,Fitness,123.81,58.0,2024-04-24 11:06:03.365463,Complete
EL-AU-9840,EL-AU-9840,Test Product 6801,Electronics,Audio,93.11,95.0,2025-02-02 11:06:03.251068,Complete
CL-SH-1621,CL-SH-1621,Test Product 6804 [Updated],Clothing,Shoes,247.04,35.0,2024-03-12 11:06:03.367551,Complete
EL-LA-2396,EL-LA-2396,Test Product 6805 [Updated],Electronics,Laptops,,7.0,,Missing price
SP-CL-3725,SP-CL-3725,Test Product 6816 (New),Sports,,159.95,11.0,2024-05-18 11:06:03.367899,Missing subcategory
CL-ME-9612,CL-ME-9612,Test Product 6838 (New),Clothing,Mens,307.91,0.0,,Complete
EL-PH-3051,EL-PH-3051,Test Product 3462 - Latest Model,Electronics,Phones,26.34,73.0,2024-09-05 11:06:03.223897,Complete
HO-DE-1728,HO-DE-1728,Test Product 3468,Home & kitchen,Decor,65.54,78.0,2024-11-03 11:06:03.269625,Complete
BO-NO-5538,BO-NO-5538,Test Product 3563 - Latest Model,Books,Non-Fiction,385.51,0.0,2024-08-01 11:06:03.187,Complete
HO-FU-4082,HO-FU-4082,Test Product 3598 (New),Home & kitchen,Furniture,12.19,53.0,2024-10-19 11:06:03.323,Complete
BO-FI-3397,BO-FI-3397,Test Product 3642 - Latest Model,Books,Fiction,214.51,0.0,2025-01-29 11:06:03.275,Complete
EL-AU-5659,EL-AU-5659,,Electronics,Audio,44.70,43.0,2024-10-19 11:06:03.24169,Complete
BO-NO-9459,BO-NO-9459,Test Product 3713 (New),"",Non-Fiction,245.29,62.0,2025-02-04 11:06:03.276828,Complete
BO-CH-3532,BO-CH-3532,Test Product 3728 (New),Books,Children,448.26,42.0,2024-08-31 11:06:03.277263,Complete
HO-AP-6891,HO-AP-6891,Test Product 3733,Home & kitchen,Appliances,347.89,43.0,2024-09-14 11:06:03.27741,Complete
CL-SH-7138,CL-SH-7138,,Clothing,Shoes,422.81,10.0,2024-07-26 11:06:03.230105,Complete
CL-SH-6906,CL-SH-6906,Test Product 3809,Clothing,Shoes,300.81,43.0,2024-03-18 11:06:03.21366,Complete
EL-LA-9343,EL-LA-9343,Test Product 3854 (New),"",Laptops,241.88,60.0,2024-03-26 11:06:03.280991,Complete
HO-AP-8605,HO-AP-8605,Test Product 3856 - Latest Model,Home & kitchen,Appliances,200.82,6.0,2024-09-08 11:06:03.28105,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,251.32,85.0,2025-01-01 11:06:03.45442,Complete
SP-FI-6432,SP-FI-6432,Test Product 3913,Sports,Fitness,477.70,0.0,2024-07-21 11:06:03.282723,Complete
EL-AC-1622,EL-AC-1622,Test Product 3919 (New),Electronics,Accessories,382.81,48.0,2024-06-28 11:06:03.283,Complete
SP-EQ-3421,SP-EQ-3421,Test Product 3938 (New),Sports,Equipment,333.86,0.0,2024-08-17 11:06:03.28345,Complete
BO-NO-8159,BO-NO-8159,Test Product 4016 [Updated],Books,,498.88,1.0,2024-11-21 11:06:03.286,Missing subcategory
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
TO-ED-6864,TO-ED-6864,Test Product 4035 - Latest Model,Toys,Educational,190.13,0.0,,Complete
CL-AC-7762,CL-AC-7762,Test Product 4066 - Latest Model,Clothing,Accessories,21.41,11.0,2024-11-25 11:06:03.287213,Complete
TO-BU-9359,TO-BU-9359,Test Product 4111 (New),Toys,Building,455.06,65.0,2024-03-16 11:06:03.288551,Complete
BO-ED-9626,BO-ED-9626,Test Product 4124 - Latest Model,Books,Educational,,0.0,,Missing price
HO-CO-3100,HO-CO-3100,Test Product 4129 (New),Home & kitchen,Cookware,413.53,55.0,2024-08-14 11:06:03.289075,Complete
EL-CA-3843,EL-CA-3843,Test Product 4280 (New),Electronics,Cameras,333.14,51.0,2024-05-22 11:06:03.293467,Complete
SP-CL-2821,SP-CL-2821,Test Product 4284 - Latest Model,Sports,Clothing,18.30,60.0,2024-05-21 11:06:03.293582,Complete
BO-RE-8970,BO-RE-8970,Test Product 4316 [Updated],Books,Reference,390.55,75.0,2024-05-18 11:06:03.295,Complete
Bo-Ch-2388,Bo-Ch-2388,,Books,Children,304.76,24.0,2024-07-09 11:06:03.295254,Complete
TO-BU-2223,TO-BU-2223,Test Product 4406 - Latest Model,Toys,Building,127.03,71.0,2024-08-19 11:06:03.297173,Complete
HO-ST-2693,HO-ST-2693,Test Product 4487,Home & kitchen,Storage,489.42,32.0,2024-11-20 11:06:03.3,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
HO-ST-9756,HO-ST-9756,Test Product 4542,Home & kitchen,Storage,312.02,0.0,,Complete
SP-EQ-6432,SP-EQ-6432,Test Product 4583 - Latest Model,Sports,Equipment,213.49,92.0,2024-08-28 11:06:03.302391,Complete
SP-OU-9713,SP-OU-9713,Test Product 4642 (New),Sports,Outdoor,100.96,52.0,2024-08-24 11:06:03.304,Complete
BO-ED-5936,BO-ED-5936,,Books,,300.76,76.0,2024-10-05 11:06:03.307049,Missing subcategory
HO-FU-9718,HO-FU-9718,Test Product 4900 [Updated],Home & kitchen,Furniture,400.00,60.0,2024-10-01 11:06:03.355,Complete
EL-CA-9856,EL-CA-9856,Test Product 4908 [Updated],Electronics,Cameras,,0.0,2024-04-12 11:06:03.312,Missing price
EL-AU-4440,EL-AU-4440,Test Product 4986 [Updated],Electronics,Audio,439.22,29.0,2025-02-02 11:06:03.314275,Complete
SP-CL-2821,SP-CL-2821,Test Product 5019,Sports,Clothing,18.30,60.0,2024-05-21 11:06:03.293582,Complete
HO-FU-4218,HO-FU-4218,Test Product 5020 - Latest Model,Home & kitchen,Furniture,205.22,82.0,2024-06-01 11:06:03.315286,Complete
HO-AP-8605,HO-AP-8605,Test Product 5028 (New),Home & kitchen,Appliances,200.82,6.0,2024-09-08 11:06:03.28105,Complete
HO-AP-3867,HO-AP-3867,Test Product 5034 [Updated],Home & kitchen,Appliances,199.46,26.0,2024-07-17 11:06:03.315696,Complete
BO-RE-8970,BO-RE-8970,Test Product 5072 (New),Books,Reference,390.55,75.0,2024-05-18 11:06:03.295,Complete
SP-AC-2439,SP-AC-2439,Test Product 5151 (New),Sports,Accessories,418.05,47.0,2024-03-07 11:06:03.319194,Complete
SP-OU-4510,SP-OU-4510,Test Product 5172 [Updated],Sports,Outdoor,48.76,30.0,2024-05-28 11:06:03.319819,Complete
HO-FU-4082,HO-FU-4082,Test Product 5286,Home & kitchen,Furniture,12.19,53.0,2024-10-19 11:06:03.323,Complete
SP-FI-6858,SP-FI-6858,,Sports,Fitness,330.10,0.0,2024-12-19 11:06:03.324,Complete
SP-OU-3806,SP-OU-3806,Test Product 5402 - Latest Model,Sports,Outdoor,354.06,49.0,2024-09-11 11:06:03.327,Complete
CL-KI-3012,CL-KI-3012,Test Product 5479 - Latest Model,Clothing,Kids,435.59,10.0,2025-01-19 11:06:03.328818,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,233.47,29.0,2024-04-09 11:06:03.240131,Complete
EL-AC-4800,EL-AC-4800,Test Product 5540 - Latest Model,Electronics,Accessories,99.89,3.0,2024-02-25 11:06:03.330595,Complete
EL-AC-8921,EL-AC-8921,Test Product 5578 (New),Electronics,Accessories,366.36,47.0,2024-08-06 11:06:03.21084,Complete
TO-AR-7625,TO-AR-7625,Test Product 5612 (New),Toys,Arts & Crafts,391.64,98.0,2024-03-02 11:06:03.332701,Complete
SP-FI-2778,SP-FI-2778,Test Product 5700 - Latest Model,"",Fitness,147.55,38.0,2024-12-27 11:06:03.335298,Complete
TO-ED-9103,TO-ED-9103,Test Product 5735,Toys,Educational,212.05,55.0,2024-06-02 11:06:03.336328,Complete
SP-OU-4228,SP-OU-4228,Test Product 5831,"",Outdoor,298.99,95.0,2024-12-20 11:06:03.339144,Complete
EL-AC-6624,EL-AC-6624,Test Product 5901 [Updated],Electronics,Accessories,12.90,59.0,2024-09-19 11:06:03.194978,Complete
HO-AP-5719,HO-AP-5719,Test Product 5954 - Latest Model,Home & kitchen,Appliances,126.87,75.0,2024-08-26 11:06:03.342713,Complete
BO-FI-1180,BO-FI-1180,Test Product 5956 [Updated],Books,Fiction,389.55,1.0,2024-12-06 11:06:03.342771,Complete
CL-SH-4375,CL-SH-4375,Test Product 5978,"",Shoes,454.29,18.0,2024-07-19 11:06:03.343408,Complete
SP-OU-4943,SP-OU-4943,Test Product 6000 (New),Sports,Outdoor,19.01,74.0,2024-12-11 11:06:03.344042,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036,Books,Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
BO-NO-9459,BO-NO-9459,Test Product 6052,"",Non-Fiction,245.29,62.0,2025-02-04 11:06:03.276828,Complete
HO-ST-4645,HO-ST-4645,Test Product 6054 - Latest Model,Home & kitchen,Storage,213.34,30.0,2024-07-01 11:06:03.346,Complete
BO-FI-7481,BO-FI-7481,Test Product 6061 - Latest Model,Books,Fiction,96.75,17.0,2024-10-10 11:06:03.345821,Complete
BO-CH-9156,BO-CH-9156,Test Product 6083 - Latest Model,Books,Children,95.74,48.0,2024-12-20 11:06:03.258971,Complete
CL-AC-7612,CL-AC-7612,Test Product 6121 [Updated],"",Accessories,320.42,92.0,2024-09-28 11:06:03.347571,Complete
SP-CL-6547,SP-CL-6547,Test Product 6128 (New),Sports,Clothing,239.03,0.0,,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
HO-DE-1682,HO-DE-1682,Test Product 6207 - Latest Model,Home & kitchen,Decor,300.07,0.0,,Complete
TO-GA-5196,TO-GA-5196,Test Product 6281 (New),Toys,Games,139.41,20.0,2024-02-21 11:06:03.352237,Complete
EL-AC-6370,EL-AC-6370,Test Product 6336 [Updated],Electronics,Accessories,349.42,20.0,2024-10-18 11:06:03.442,Complete
CL-AC-4773,CL-AC-4773,Test Product 6346 (New),Clothing,Accessories,35.64,92.0,2024-08-10 11:06:03.354144,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
HO-FU-9718,HO-FU-9718,Test Product 6374 [Updated],Home & kitchen,Furniture,400.00,60.0,2024-10-01 11:06:03.355,Complete
HO-DE-2311,HO-DE-2311,Test Product 6386 - Latest Model,Home & kitchen,Decor,390.27,49.0,2024-11-04 11:06:03.355329,Complete
HO-AP-3867,HO-AP-3867,Test Product 6391 [Updated],Home & kitchen,Appliances,199.46,26.0,2024-07-17 11:06:03.315696,Complete
BO-NO-6561,BO-NO-6561,Test Product 6405 (New),Books,Non-Fiction,462.05,27.0,2024-08-17 11:06:03.355884,Complete
TO-ED-3105,TO-ED-3105,Test Product 6428 [Updated],Toys,Educational,404.29,56.0,2024-03-09 11:06:03.377326,Complete
TO-OU-3172,TO-OU-3172,Test Product 6446,Toys,Outdoor,12.09,0.0,2024-11-14 11:06:03.357079,Complete
Sp-Fi-5644,Sp-Fi-5644,Test Product 6482,Sports,,,98.0,2025-01-29 11:06:03.358123,Missing price
CL-KI-2908,CL-KI-2908,Test Product 6520,Clothing,Kids,,7.0,2024-09-19 11:06:03.359,Missing price
TO-BU-9537,TO-BU-9537,Test Product 6601 [Updated],Toys,Building,331.56,82.0,2024-08-14 11:06:03.362,Complete
SP-OU-7496,SP-OU-7496,Test Product 6621,Sports,Outdoor,391.49,34.0,2024-07-12 11:06:03.21,Complete
EL-CA-7968,EL-CA-7968,Test Product 6627 [Updated],Electronics,Cameras,88.58,45.0,2024-10-18 11:06:03.176329,Complete
EL-AU-8469,EL-AU-8469,Test Product 6655,Electronics,Audio,480.11,94.0,2024-08-04 11:06:03.363162,Complete
SP-FI-1021,SP-FI-1021,Test Product 6734 - Latest Model,Sports,Fitness,123.81,58.0,2024-04-24 11:06:03.365463,Complete
EL-AU-9840,EL-AU-9840,Test Product 6801,Electronics,Audio,467.61,95.0,2025-02-02 11:06:03.251068,Complete
CL-SH-1621,CL-SH-1621,Test Product 6804 [Updated],Clothing,Shoes,496.74,35.0,2024-03-12 11:06:03.367551,Complete
EL-LA-2396,EL-LA-2396,Test Product 6805 [Updated],Electronics,Laptops,,7.0,,Missing price
SP-CL-3725,SP-CL-3725,Test Product 6816 (New),Sports,,159.95,11.0,2024-05-18 11:06:03.367899,Missing subcategory
CL-ME-9612,CL-ME-9612,Test Product 6838 (New),Clothing,Mens,307.91,0.0,,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,253.83,85.0,2025-01-01 11:06:03.45442,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
TO-BU-9359,TO-BU-9359,Test Product 4111 (New),Toys,Building,450.55,65.0,2024-03-16 11:06:03.288551,Complete
EL-CA-3843,EL-CA-3843,Test Product 4280 (New),Electronics,Cameras,329.85,51.0,2024-05-22 11:06:03.293467,Complete
TO-BU-2223,TO-BU-2223,Test Product 4406 - Latest Model,Toys,Building,125.77,71.0,2024-08-19 11:06:03.297173,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,187.04,0.0,2024-06-14 11:06:03.301,Complete
SP-OU-3806,SP-OU-3806,Test Product 5402 - Latest Model,Sports,Outdoor,350.56,49.0,2024-09-11 11:06:03.327,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,24.31,29.0,2024-04-09 11:06:03.240131,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,253.83,85.0,2025-01-01 11:06:03.45442,Complete
TO-BU-9359,TO-BU-9359,Test Product 4111 (New),Toys,Building,455.06,65.0,2024-03-16 11:06:03.288551,Complete
EL-CA-3843,EL-CA-3843,Test Product 4280 (New),Electronics,Cameras,333.14,51.0,2024-05-22 11:06:03.293467,Complete
TO-BU-2223,TO-BU-2223,Test Product 4406 - Latest Model,Toys,Building,127.03,71.0,2024-08-19 11:06:03.297173,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
SP-OU-3806,SP-OU-3806,Test Product 5402 - Latest Model,Sports,Outdoor,354.06,49.0,2024-09-11 11:06:03.327,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,251.32,85.0,2025-01-01 11:06:03.45442,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,253.83,85.0,2025-01-01 11:06:03.45442,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
SP-EQ-3421,SP-EQ-3421,Test Product 3938 (New),Sports,Equipment,333.86,0.0,2024-08-17 11:06:03.28345,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
Bo-Ch-2388,Bo-Ch-2388,,Books,Children,307.81,24.0,2024-07-09 11:06:03.295254,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,187.04,0.0,2024-06-14 11:06:03.301,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,24.55,0.0,2024-07-27 11:06:03.330277,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036,Books,Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
TO-ED-3105,TO-ED-3105,Test Product 6428 [Updated],Toys,Educational,404.29,74.0,2024-10-20 11:06:03.357,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,251.32,70.0,2024-05-30 11:06:03.282281,Complete
SP-EQ-3421,SP-EQ-3421,Test Product 3938 (New),Sports,Equipment,333.86,0.0,2024-08-17 11:06:03.28345,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
Bo-Ch-2388,Bo-Ch-2388,,Books,Children,304.76,24.0,2024-07-09 11:06:03.295254,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,188.91,0.0,2024-06-14 11:06:03.301,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,233.47,0.0,2024-07-27 11:06:03.330277,Complete
BO-RE-2125,BO-RE-2125,Test Product 6036,Books,Reference,43.42,50.0,2024-05-24 11:06:03.345091,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.75,98.0,2024-08-21 11:06:03.349498,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
TO-ED-3105,TO-ED-3105,Test Product 6428 [Updated],Toys,Educational,404.29,74.0,2024-10-20 11:06:03.357,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
EL-LA-4444,EL-LA-4444,Test Product 4031 - Latest Model,Electronics,Laptops,234.96,53.0,2024-12-13 11:06:03.286187,Complete
CL-ME-4960,CL-ME-4960,,Clothing,Mens,187.04,0.0,2024-06-14 11:06:03.301,Complete
BO-CH-7408,BO-CH-7408,Test Product 5529 - Latest Model,Books,Children,24.31,0.0,2024-07-27 11:06:03.330277,Complete
BO-NO-6978,BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,124.57,98.0,2024-08-21 11:06:03.349498,Complete
HO-FU-6242,HO-FU-6242,Test Product 6371 [Updated],Home & kitchen,Furniture,174.96,95.0,2024-04-28 11:06:03.355,Complete
TO-BU-4868,TO-BU-4868,Test Product 3898 - Latest Model,Toys,Building,253.83,70.0,2024-05-30 11:06:03.282281,Complete
